name,symbol,Price_usd,volume24h,volume30d,marketCap,dominance,ytdPriceChangePercentage,cmcRank,marketPairCount,circulatingSupply,totalSupply
Colony Network Token,CLNY,0.038238530805335715,30573.76972937,970803.90965898,0.0,0.0,-9.6985,4364,5,0.0,200000000.0
AllStars Digital,ASX,0.019804418256490902,30534.23824612,861781.82196039,0.0,0.0,-57.1212,4365,1,0.0,900000000.0
Bitcoin Legend,BCL,0.00478016185614605,30532.77949509,959895.71908255,0.0,0.0,-79.2296,4366,2,0.0,16000000000.0
ZONE,ZONE,0.006461441511966222,30517.80025552,888079.63496152,0.0,0.0,303.7123,4367,3,0.0,27806250.0
Mindsync,MAI,0.008293423677839883,30491.63208691,953848.97912792,0.0,0.0,48.0299,4368,13,0.0,0.0
Round X,RNDX,0.0002184978114061268,30481.57834545,1639010.31930998,0.0,0.0,-34.0244,4369,2,0.0,0.0
Alchemy,ACOIN,0.021398773948452843,30329.27114417,857036.40894467,0.0,0.0,64.3154,4373,1,0.0,99695908.343291
Solcial,SLCL,0.034204492214403893,30441.67758004,2565391.82240943,0.0,0.0,46.8119,4370,6,0.0,1000000000.0
Meta Spatial,SPAT,0.0045850228933209235,30436.84357568,892217.98676905,0.0,0.0,-5.308,4371,8,0.0,300000000.0
Genshiro,GENS,0.0011942761986471263,30350.95792725,701902.1045412,0.0,0.0,34.615,4372,6,0.0,1200000000.0
VeraOne,VRO,60.161175415073295,30307.82425847,851302.35147367,0.0,0.0,2.6232,4374,2,0.0,17266363250115.0
Fautor,FDM,0.0190142419725198,30260.92741329,970796.68366295,0.0,0.0,21.9237,4375,1,0.0,0.0
TemplarDAO,TEM,1.6521064266304462,30235.00676993,938820.85527138,0.0,0.0,-9.2615,4376,7,0.0,0.0
CRYPTORG,CTG,0.22171103660480712,30227.0714109,831449.70779824,0.0,0.0,241.8357,4377,5,0.0,100000000.0
MEME TAO,MTAO,0.0002871510298193568,30112.55612951,871991.64760153,0.0,0.0,0.0,4378,1,0.0,10000000000.0
Incube Chain,ICB,0.004644641413067001,30068.57777309,836529.38733339,0.0,0.0,11.0827,4379,2,0.0,30000000000.0
Artmeta,MART,0.015758960100444627,29930.03519575,800138.48578713,0.0,0.0,-31.4187,4380,4,0.0,0.0
MetaDoge,METADOGE,0.002765594987923315,29900.50045193,984373.13133592,0.0,0.0,0.0,4381,3,0.0,1000000000.0
COXSWAP V2,COX,6.46896066327426e-05,29875.5366545,959660.68745249,0.0,0.0,438.6388,4382,2,0.0,116999999.0
Pantos,PAN,0.07944594400789426,29863.29517892,946853.46784906,0.0,0.0,21.2817,4383,3,0.0,1000000000.0
Guardian,GUARD,0.2937150354467263,29854.3876047,811665.62591262,0.0,0.0,12.9696,4384,20,0.0,50000000.0
RatBoy BSC,WENTXN,0.0004198121540191272,29716.5103199,894670.74375492,0.0,0.0,-92.9156,4385,1,0.0,100000000.0
Lucro,LCR,4.1420970010990734e-05,29687.90009851,967684.13094622,0.0,0.0,77.9969,4387,4,0.0,100000000000.0
SORA Synthetics,XST,0.013229163181871974,29691.8749343,955036.3556924,0.0,0.0,0.0,4386,1,0.0,1337.0
Nunu Spirits,NNT,0.011016564472359,29584.18883957,939142.27477456,0.0,0.0,-24.6384,4388,7,0.0,150000000.0
Structure finance,STF,0.0065434699158092545,29570.59597089,810131.76185629,0.0,0.0,13.9868,4389,4,0.0,100000000.0
GICTrade,GICT,0.9554504019471516,29423.937732,882062.02414271,0.0,0.0,-0.2183,4390,4,0.0,100000000.0
IDK,IDK,0.06617082661,29274.46991557,807379.09468498,0.0,0.0,2.8195,4391,17,0.0,10000000.0
Cryptoindex.com 100,CIX100,0.03826853749966373,29268.14305268,972146.6543777,0.0,0.0,131.8615,4392,1,0.0,300000000.0
Sakura Planet,SAK,0.005099137589474273,29069.29440271,834446.70573807,0.0,0.0,-45.9384,4393,1,0.0,1000000000.0
Fidance,FDC,2.3091752780831124e-07,28961.99139749,696068.2699557,0.0,0.0,-3.1016,4394,4,0.0,1000000000000.0
EdgeSwap,EGS,0.0013404083560521825,28899.85883149,882261.98335135,0.0,0.0,1.8577,4395,5,0.0,76730739.0
BIZVERSE,BIVE,0.013431803889100513,28796.0967261,901715.65955945,0.0,0.0,-26.3297,4396,4,0.0,1000000000.0
Astro Cash,ASTRO,0.47777094708074724,28610.47778648,815081.10410111,0.0,0.0,384.1843,4397,2,0.0,50000000.0
7Pixels,7PXS,3.3856403176829395,28542.91972431,888035.20966426,0.0,0.0,-20.5408,4398,1,0.0,300000000.0
BattleFly,GFLY,6.509447816047727,28534.31063775,926189.60303699,0.0,0.0,172.8497,4399,3,0.0,0.0
Rainbow Token,RBW,0.04903520853812388,28521.73048102,817951.44309999,0.0,0.0,55.759,4400,21,0.0,1000000000.0
Meta Utopia,LAND,6.423965412608395,28442.58869599,867375.03206634,0.0,0.0,-20.8991,4401,7,0.0,1666023.29
Broovs Projects,BRS,0.00022161201971299265,28409.54149287,866354.88245524,0.0,0.0,-34.7413,4402,2,0.0,800000000.0
Mojito Markets,MOJO,0.005222205863456662,28182.13329208,841187.08873627,0.0,0.0,198.0759,4403,25,0.0,0.0
SwinCoin,SWIN,6.533480122948162e-06,28148.49048555,820333.20681029,0.0,0.0,571.1501,4404,5,0.0,100000000.0
XPLA,XPLA,0.4258349838713062,28097.75611081,898834.54049712,0.0,0.0,4.763,4405,5,0.0,2000000000.0
SpacePi,SPACEPI,1.020783286474088e-09,27901.98130031,862438.53330328,0.0,0.0,-2.7872,4406,25,0.0,2000000000000000.0
Black Phoenix,BPX,7.586795898108924e-05,27883.29316988,901262.79370027,0.0,0.0,3.4914,4407,7,0.0,4000000000.0
MilkshakeSwap,Milk,0.28460585528160637,27880.40560321,792934.07777176,0.0,0.0,-13.0645,4408,8,0.0,1208576.582194
Gençlerbirliği Fan Token,GBSK,0.008138460844605348,27799.91490866,793942.33070039,0.0,0.0,52.2204,4409,2,0.0,100000000.0
SportsIcon,ICONS,0.03676153703849652,27633.92060109,807632.70328503,0.0,0.0,-0.7702,4415,6,0.0,30000000.0
TRYC,TRYC,0.05304319413385,27758.56123505,786264.21352171,0.0,0.0,-0.7862,4410,1,0.0,0.0
CryptoBank,CBANK,0.00131951274029824,27721.45600949,865885.35933847,0.0,0.0,-41.9014,4411,3,0.0,0.0
UwU Lend,UWU,8.796404989854755,27691.97126731,840483.65365257,0.0,0.0,-12.9942,4412,3,0.0,0.0
Play It Forward DAO,PIF,0.004851748578093943,27687.18910416,826676.13648978,0.0,0.0,-18.6372,4413,4,0.0,1000000000.0
Bajun Network,BAJU,0.13833086085215615,27684.04720831,791521.08233549,0.0,0.0,127.2143,4414,1,0.0,50000000.0
Y2K,Y2K,7.016576557574698,27621.82620454,809205.2039894,0.0,0.0,810.5995,4416,5,0.0,20000000.0
Treasure Under Sea,TUS,9.25648864450128e-05,27571.67363868,848816.18093497,0.0,0.0,65.9242,4417,13,0.0,0.0
Domi Online,DOMI,0.007961786719647987,27491.05761161,863674.21395358,0.0,0.0,30.6447,4418,17,0.0,1000000000.0
Quidd,QUIDD,0.02760364456007259,27474.72320515,825220.23903102,0.0,0.0,18.2972,4419,51,0.0,1000000000.0
Bluelight,KALE,0.001001023322782631,27469.29736687,899570.41543172,0.0,0.0,0.0,4420,1,0.0,10000000000.0
0x0.ai: AI Smart Contract,0X0,0.0006238845020956737,27424.7927592,749915.50656893,0.0,0.0,0.0,4421,1,0.0,1000000000.0
Fatih Karagümrük SK Fan Token,FKSK,0.0054503779478178695,27418.60605606,740418.73564257,0.0,0.0,63.9121,4422,1,0.0,0.0
DAOLaunch,DAL,0.08501610031381866,27066.46642113,633603.64895914,0.0,0.0,4.7924,4423,3,0.0,6000000.0
Scotty Beam,SCOTTY,0.0010488970691555272,27011.54208164,762799.00493649,0.0,0.0,-7.1303,4424,4,0.0,750000000.0
Opennity,OPNN,5.741280848093826e-05,26859.65305884,466142.97833691,0.0,0.0,7.3467,4425,1,0.0,1000000000.0
FluidFi,FLUID,0.3764288387676663,26780.61997684,768120.03873741,0.0,0.0,11.306,4427,5,0.0,0.0
Sombra Network,SMBR,0.04938737973242192,26753.94375973,789617.82097107,0.0,0.0,43.7602,4428,6,0.0,100000000.0
RCD Espanyol Fan Token,ENFT,0.008236222956122233,26811.84125182,807374.10246692,0.0,0.0,1.9246,4426,1,0.0,49978000.0
Hello Art,HTT,0.0002672596241482004,26650.43672759,761161.94542581,0.0,0.0,-48.5881,4429,1,0.0,20000000000.0
Exponential Capital,EXPO,1.0448704736351041e-06,26545.12738226,859262.86423633,0.0,0.0,101.9099,4430,1,0.0,977103217242.0
Boss Token,BOSS,3.687905476682631e-09,26478.74036507,725907.97428858,0.0,0.0,19.4049,4431,2,0.0,1000000000000000.0
Joystick,JOY,0.08930751152125599,26422.34434344,854663.15009198,0.0,0.0,-78.149,4432,3,0.0,5000000000.0
PRISM Protocol,PRISM,0.00151075704156409,26297.78685694,761731.25634444,0.0,0.0,152.1015,4433,4,0.0,999999997.0
MetaGear,GEAR,0.0012230829306674224,26289.10208293,751098.28762771,0.0,0.0,-1.9266,4434,9,0.0,1000000000.0
Taxa Token,TXT,0.0018692480684223919,26216.29787241,732697.01457251,0.0,0.0,25.447,4435,4,0.0,0.0
MetaFighter,MF,0.0005028203625319737,26169.88771053,766506.68257553,0.0,0.0,8.2151,4436,6,0.0,1500000000.0
ExtractoDAO Bull,XBLL,0.190477418148256,26147.39053079,760646.38443699,0.0,0.0,86.6172,4437,3,0.0,1000000000.0
BovineVerse Token,BVT,0.005456217251977669,26045.89097603,735601.03522111,0.0,0.0,-23.5267,4438,2,0.0,1000000000.0
Gold Retriever,GLDN,0.8141265407917094,25996.26263386,811004.47788008,0.0,0.0,-3.4391,4439,1,0.0,10500000.0
Minto,BTCMT,0.7402365930067,25896.96759646,756113.06029308,0.0,0.0,7.814,4440,5,0.0,7000000.0
Dapp Token,DAPPT,0.0007166017740821916,25627.97701272,787579.39404801,0.0,0.0,44.9419,4444,3,0.0,5000000000.0
BlackPool,BPT,0.3402992785335647,25789.22749354,763203.68344527,0.0,0.0,49.2563,4441,4,0.0,52000000.0
Blocksmith Labs Forge,$FORGE,0.09992996578436374,25701.58633742,828616.73670562,0.0,0.0,58.9162,4442,4,0.0,9999992.16
Unitech,UTC,1.0033238360144456,25697.88096326,819071.96623365,0.0,0.0,-0.5418,4443,5,0.0,14767777728.0
Chihuahua,HUAHUA,0.00012042026426708427,25560.1062181,758591.43410325,0.0,0.0,85.7087,4445,5,0.0,103000000000.0
ROVI,ROVI,0.1591133762919725,25490.57189297,785079.75922411,0.0,0.0,0.0,4446,3,0.0,0.0
Kintsugi,KINT,0.9075556884697117,25488.83051902,841594.32615375,0.0,0.0,31.4603,4447,5,0.0,10000000.0
Socean Staked Sol,SCNSOL,25.441765387149584,25301.08885981,1217877.39468427,0.0,0.0,139.6212,4448,8,0.0,455587.0
Community Business Token,CBT,2.1215687437593248e-06,25234.54936006,801434.35626948,0.0,0.0,12.2869,4449,3,0.0,0.0
StrongHands Finance,ISHND,0.020829256509080945,25193.58332037,711250.11144258,0.0,0.0,123.0562,4450,9,0.0,99346969.388439
NitroEX,NTX,0.00013503012447607432,25112.22840551,789318.73557753,0.0,0.0,14.4676,4451,4,0.0,10750000000.0
Restore Truth Token,RTT,6.084913141939121e-05,25091.19960497,700864.68511117,0.0,0.0,5.4552,4452,6,0.0,8367668134.0
PepeSol,PEPE,0.00034972644475328516,24798.2305437,688980.75848898,0.0,0.0,0.0,4453,1,0.0,998237475.0
Dark Knight,DKNIGHT,0.0037395778511866745,24786.66933852,745132.09106311,0.0,0.0,38.3527,4454,20,0.0,0.0
Raptoreum,RTM,0.001824532647060318,24751.79999445,644481.45560971,0.0,0.0,13.2236,4455,16,0.0,21000000000.0
CamelCoin,CML,0.10022235905557515,24733.33456714,748253.46493723,0.0,0.0,0.0,4456,1,0.0,40000000.0
PrivaCoin,PRVC,0.0010830116139182147,24640.21009154,775171.6465711,0.0,0.0,0.0,4457,1,0.0,1799999473608.9326
AMETA,$APLUS,3.757958059205959e-05,24599.46626421,800746.52969286,0.0,0.0,47.2664,4458,2,0.0,1000000000.0
Goledo Finance,GOL,0.021655758616822268,24565.48754836,687727.8815354,0.0,0.0,0.0,4459,1,0.0,0.0
bHBD,BHBD,1.002307992907541,24537.85714146,775115.28602577,0.0,0.0,1.1074,4460,4,0.0,50000.0
MetaSpets,MSP,0.0009057891661766016,24454.08984185,727469.01245541,0.0,0.0,180.6141,4462,6,0.0,500000000.0
Cherry Network,CHER,0.015354196769807595,24449.12283071,674915.47166279,0.0,0.0,14.2271,4463,10,0.0,600000000.0
Dubbz,DUBBZ,0.41598589010536435,24401.22193208,677121.53914949,0.0,0.0,0.0,4464,1,0.0,10000000.0
Adadao,ADAO,0.0027011423982858163,24392.26767852,661589.56794693,0.0,0.0,46.122,4465,5,0.0,500000000.0
SORA Synthetic USD,XSTUSD,1.0065680497146512,24532.76209578,796199.00370197,0.0,0.0,3.115,4461,4,0.0,559362.85547718
Bent Finance,BENT,0.19042103761212423,24305.68621353,703980.4313152,0.0,0.0,246.4298,4466,8,0.0,50008799.0
Gamma,GAMMA,0.1379566058204111,24279.47782695,681527.45676768,0.0,0.0,101.3647,4467,4,0.0,100000000.0
UCO Network,UCOIL,0.08971001380932671,24242.77352552,737376.76607568,0.0,0.0,17.9052,4468,2,0.0,99999999.0
Realms of Ethernity,RETH,0.00017303860395822857,24226.66869414,807460.14454171,0.0,0.0,-25.9372,4469,7,0.0,0.0
BTC 2x Flexible Leverage Index,BTC2X-FLI,6.217125238783859,24196.81130724,655680.93152181,0.0,0.0,109.7959,4470,3,0.0,264146.0
Charged Particles,IONX,0.025979522366214678,24093.12230464,758208.05847817,0.0,0.0,40.1776,4472,5,0.0,0.0
Babyrabbit,BABYRABBIT,1.716372151999675e-09,24103.64989926,729283.52067992,0.0,0.0,0.0,4471,1,0.0,750000000000000.0
Proxy Swap,PROXY,0.005832252838977718,24033.84449954,712583.91573687,0.0,0.0,0.0,4473,2,0.0,100000000.0
Areon Network,AREA,0.01593043210092508,24032.62920521,698075.92199424,0.0,0.0,0.0,4474,2,0.0,500000000.0
Pando Token,PTX,0.024091221335380452,24022.37972999,648539.90999415,0.0,0.0,-25.3895,4475,2,0.0,0.0
Launchpool,LPOOL,0.17597338365315449,23999.42580322,749950.46075929,0.0,0.0,186.6671,4476,11,0.0,10000000.0
HNB Protocol,HNB,0.01396802909814431,23951.40437935,768086.59247849,0.0,0.0,35.5879,4477,2,0.0,1500000000.0
Gooreo,GOOREO,0.03299736152937549,23951.40017668,739153.97937627,0.0,0.0006,-30.818,4478,2,0.0,1000000000.0
Reset News,NEWS,0.003930215300397098,23926.88355851,761705.47540265,0.0,0.0,0.0,4479,1,0.0,97549872.0
e-Money EUR,EEUR,1.0154002210313753,23858.13045255,833822.94447278,0.0,0.0,0.3273,4480,6,0.0,0.0
VCGamers,VCG,0.017761147219706813,23817.26995553,683215.56056647,0.0,0.0,13.5773,4481,6,0.0,110000000.0
Decubate,DCB,0.0017213430551679925,23733.58137634,764399.33008371,0.0,0.0,123.1484,4482,7,0.0,1000000000.0
Bnext Token,B3X,0.0017353871553036217,23663.52261343,676139.09966485,0.0,0.0,1.4566,4483,1,0.0,3352981778.0
CryptoXpress,XPRESS,0.05712148082181804,23439.14416012,714556.76344199,0.0,0.0,-15.4479,4484,7,0.0,10000000.0
CitaDAO,KNIGHT,0.006076592282480585,23325.59848194,735615.98046148,0.0,0.0,7.6378,4486,2,0.0,10000000000.0
Revenant,GAMEFI,1.0165106532418862,23320.56768685,769444.24070512,0.0,0.0,121.4625,4487,2,0.0,3000000.0
EVE Token,EVE,0.008118337879854854,23314.26013043,729595.1644321,0.0,0.0,-42.8512,4488,9,0.0,100000000.0
GET,GET,0.02214694086036472,23229.59635198,714915.53621385,0.0,0.0,-23.8179,4489,1,0.0,5000000000.0
Snook,SNK,0.014479798512498098,23202.22601612,631995.18130167,0.0,0.0,-14.9379,4490,10,0.0,39999374.807732
Chains,CHA,0.008865977950784613,23132.72284424,701763.41805462,0.0,0.0,-47.705,4491,1,0.0,4300000000.0
Dogens,DOGENS,0.2754396126392332,23117.26822311,741494.93986985,0.0,0.0,-68.6307,4492,2,0.0,666999.0
Genius,GENI,0.00014719950917803555,23099.62163754,623724.33647224,0.0,0.0,0.0,4493,2,0.0,128152890762.0
Empire Token,EMPIRE,0.001646340250650166,23071.25768192,475674.04664701,0.0,0.0,-16.0387,4494,12,0.0,0.0
Cloudbric,CLBK,0.0027218553100005313,23060.18909695,700826.73645713,0.0,0.0002,17.5148,4495,8,0.0,989556846.0
Paralink Network,PARA,0.0012995168058587653,23429.25512639,724357.17972136,0.0,0.0,62.2021,4485,9,0.0,1000000000.0
BrightyPad,BYP,0.0001464877480023743,22927.68563965,697620.16798361,0.0,0.0,132.1867,4496,2,0.0,500000000.0
FunFi,FNF,3.74582891748332e-10,22909.35383405,614532.24179105,0.0,0.0,-53.8446,4497,8,0.0,1000000000000000.0
War Bond Token,WBOND,0.001517606918056819,22894.15506845,717742.32834434,0.0,0.0,128.5796,4498,7,0.0,1000000000.0
POOMOON,POO,0.00025095598689664484,22893.45169744,717300.14920453,0.0,0.0,-16.7109,4499,7,0.0,400000000.0
dFund,DFND,0.0003791390161115983,22766.73124842,666734.23729668,0.0,0.0,20.1698,4500,4,0.0,1000000000.0
TechTrees,TTC,0.0017625620091097837,22756.49017456,686790.28827132,0.0,0.0,-19.6558,4501,1,0.0,6210000000.0
Marvelous NFTs (Bad Days),MNFT,0.004432574269585704,22713.80294533,665254.26012229,0.0,0.0,-10.9592,4502,8,0.0,275000000.0
Genopets KI,KI,0.021159899973593042,22631.01199816,733719.71172081,0.0,0.0,-0.25,4504,2,0.0,40000000.0
Day By Day,DBD,0.007768891494077504,22614.14241862,707715.63494959,0.0,0.0,43.0858,4505,6,0.0,800000000.0
Centurion Invest,CIX,0.022650283153254312,22587.61960518,1018806.10669441,0.0,0.0,-16.502,4506,1,0.0,2400000000.0
Kocaelispor Fan Token,KSTT,0.002351721104988505,22679.94953378,668192.74365715,0.0,0.0,43.8567,4503,2,0.0,150000000.0
Phenix Finance (NEW),PHNX,0.0004998069983007311,22543.31863688,688162.59817918,0.0,0.0,-68.2057,4507,3,0.0,316035276.0
Voice Street,VST,0.002409568044267568,22478.72987745,718548.56115643,0.0,0.0,-27.0675,4508,6,0.0,2000000000.0
Thunder Lands,TNDR,0.00025143509982869365,22468.07043302,670958.64411038,0.0,0.0,-65.0835,4509,6,0.0,10000000000.0
Hest stake,HSE,0.17212492905217613,22444.43227024,638518.75855864,0.0,0.0,0.0,4510,2,0.0,1500000.0
Internet Money,IM,4.242080125465808e-08,22430.81463534,697683.80823266,0.0,0.0,0.0,4511,5,0.0,9846560365627.0
Marshall Fighting Championship,MFC,0.008073505090454151,22402.2576638,652041.15998508,0.0,0.0,0.0,4512,1,0.0,1000000000.0
Adanaspor Fan Token,ADANA,0.009024832232205744,22269.45461951,698183.47667127,0.0,0.0,36.1254,4513,3,0.0,100000000.0
Greenheart CBD,CBD,0.021506525420340532,22232.38675188,688357.02642932,0.0,0.0,126.4566,4514,1,0.0,150000000.0
Export Mortos Platform,EMP,0.021354764130105088,22188.57370249,641021.47651928,0.0,0.0,-33.8658,4515,2,0.0,1000000000.0
Cydotori,DOTR,0.001488664420044916,22107.67275967,597113.60146801,0.0,0.0,3.2913,4516,3,0.0,10000000000.0
Miracle Universe,MU,0.0013414257102910005,22082.83354767,751638.6717482,0.0,0.0,0.6631,4517,3,0.0,3360000000.0
USD mars,USDm,0.492675819072931,21897.08930817,610452.29213241,0.0,0.0,7.202,4518,9,0.0,0.0
Takamaka,TKG,2.4781028510792438,21881.62670791,596376.76831819,0.0,0.0,-12.2166,4519,2,0.0,99004913.0
ParaState,STATE,0.012611813626065341,21770.147829,648519.12730282,0.0,0.0,147.3667,4520,1,0.0,1000000000.0
TokenSwap,TP,0.0002160481991617189,21697.36172662,694703.71113231,0.0,0.0,103.8819,4521,1,0.0,1000000000.0
Me-in,MEIN,0.2999669209657384,21561.5083807,670967.68688277,0.0,0.0,-89.5508,4522,1,0.0,100000000.0
Mei Flex,MF,0.24205400091266654,21504.49356308,706221.30115252,0.0,0.0,-0.767,4524,1,0.0,0.0
VelasPad,VLXPAD,0.016897042557411517,21524.26491305,661905.29850249,0.0,0.0,108.9058,4523,27,0.0,435685671.31298196
Itheum,ITHEUM,0.05830853636528396,21353.76597013,607531.02313892,0.0,0.0,32.331,4525,2,0.0,1000000000.0
Oobit,OBT,0.0503912420081824,21295.34433197,599928.79240695,0.0,0.0,-46.5973,4526,6,0.0,1000000000.0
PulseDogecoin,PLSD,3.6399311648707413,21245.70646435,665731.47571712,0.0,0.0,-42.039,4527,12,0.0,6094659.0
Sunflower Land,SFL,0.12286403767097624,21214.45268762,611044.88730466,0.0,0.0,23.939,4528,27,0.0,10000000.0
Side.xyz,SIDE,0.0034410797841426368,21185.3318867,595820.51944181,0.0,0.0,0.0,4529,1,0.0,5800000000.0
Defi For You,DFY,0.0007337066668126395,21113.25773037,607997.10966985,0.0,0.0,2.6431,4531,19,0.0,861416467.7
MerchDAO,MRCH,0.009019568680183342,21084.72510135,634036.8069106,0.0,0.0,-41.1479,4532,4,0.0,0.0
Airtnt,AIRTNT,0.0010102253757098894,21154.57424152,668426.35489049,0.0,0.0,-64.6047,4530,1,0.0,4000000000.0
Million,MM,2.2561684761975873,21066.37189075,600283.15926545,0.0,0.0,9.384,4533,72,0.0,1000000.0
LINKS Token,LINKS,0.011295558831397526,21046.3684176,626264.69796131,0.0,0.0,14.7242,4534,4,0.0,210098147.0
Cramer Coin,CRAMER,0.0011697323515350486,21005.50884686,658569.34981144,0.0,0.0,68.3859,4535,8,0.0,1000000000.0
NextEarth,NXTT,0.0013256475350729338,20998.09975286,653743.86097413,0.0,0.0,47.4455,4536,13,0.0,58332450163.0
CoinLoan,CLT,7.719000918829543,20982.94870126,682649.31308503,0.0,0.0,1.2473,4537,6,0.0,22000000.0
Zenlink,ZLK,0.03002835942846148,20942.87882078,687562.59738051,0.0,0.0,13.1371,4539,6,0.0,37837213.0
STABLE ASSET,STA,0.958213772207994,20935.92949809,614215.07899687,0.0,0.0,8.6745,4540,7,0.0,24880000.0
revoAI,REVOAI,0.0026584770743934,20911.9511181,637699.41654094,0.0,0.0,0.0,4541,1,0.0,100000000.0
poundtoken,GBPT,1.2037508346042955,20892.71791147,729689.48984199,0.0,0.0,-0.4207,4542,12,0.0,3459040.88
Wojak Finance,WOJ,0.006756023525398317,20889.0699072,585303.44463708,0.0,0.0,0.0028,4543,13,0.0,22566388595.0
Afyonspor Fan Token,AFYON,0.0046488517790211235,20943.56521938,637102.57106338,0.0,0.0,44.5043,4538,2,0.0,50000000.0
IX Swap,IXS,0.02259561863988024,20801.20877986,686568.42792767,0.0,0.0,39.4859,4544,7,0.0,0.0
Doont Buy,DBUY,0.0027762075747935254,20764.29548115,570607.96612947,0.0,0.0,78.4603,4545,6,0.0,0.0
Stylike Governance,STYL,0.0016504726161847,20753.93419888,653264.65792109,0.0,0.0,393.6761,4546,3,0.0,1000000000.0
Safemars,SAFEMARS,1.0756859038862733e-08,20724.86275071,670637.82744827,0.0,0.0,25.1651,4547,22,0.0,393255866290058.0
GameGuru,GGT,0.0012499274238965245,20720.09503218,579051.96189866,0.0,0.0,-78.4183,4548,4,0.0,93000000.0
Chives Coin,XCC,0.0010212278302968287,20655.24404698,625990.36167727,0.0,0.0,51.5642,4549,1,0.0,131922800.0
SPORTZCHAIN,SPN,0.00015503458736141866,20629.06971977,648070.39650381,0.0,0.0,4.0821,4550,1,0.0,9900000000.0
Tao Te Ching,TTC,29.009219285480665,20611.43019563,596916.33987465,0.0,0.0,-52.4707,4551,5,0.0,5158.0
Bullshit Inu,BULL,4.3095012956923515e-08,20588.87001338,574800.51566042,0.0,0.0,21.1591,4552,9,0.0,1000000000000.0
Potentiam,PTM,0.011325590754490291,20545.74861632,658259.56142133,0.0,0.0,11.6779,4553,1,0.0,100000000.0
Pikaster,RBP,0.0011452555001859636,20543.15908545,676471.99521078,0.0,0.0,38.506,4554,4,0.0,0.0
Steam Exchange,STEAMX,4.9925455110007474e-05,20471.46179076,643851.13490941,0.0,0.0,19.8817,4555,2,0.0,90829015392.0
Hoichi,HOICHI,3.7641348447113144e-06,20451.06157339,600091.94180178,0.0,0.0,109.2192,4556,3,0.0,369369369369.0
Polygen,PGEN,0.0005783221757178153,20440.501731,609237.66634571,0.0,0.0,24.8943,4557,4,0.0,1000000000.0
Nominex,NMX,0.062298115031878445,20432.43512579,647342.55629135,0.0,0.0,-27.313,4558,24,0.0,85425576.0
INFAM,INF,0.16055454619713985,20430.33892255,647551.55035424,0.0,0.0,3.5487,4559,3,0.0,10000000.0
SUPE,SUPE,0.014871450651619086,20413.39054579,610376.64001267,0.0,0.0,-20.6093,4560,9,0.0,1000000000.0
LoopSwap,LSWAP,0.0008090331617492919,20372.51446477,607601.84103934,0.0,0.0,31.4822,4561,3,0.0,1200474092.90956
NSUR COIN,NSUR,0.0001580352567942203,20303.19888227,615737.60417171,0.0,0.0,-4.7687,4562,2,0.0,0.0
Asia Coin,ASIA,0.10105217349284229,20241.14267146,646359.7063759,0.0,0.0,48.6626,4563,18,0.0,100000000.0
Apollo Crypto DAO,APOLLO,9.828894829508602e-06,20215.22329375,624445.38755205,0.0,0.0,180.9828,4564,3,0.0,2000000000000.0
GAMER,GMR,0.008774708275922015,20212.57210273,567865.08715041,0.0,0.0,-3.1552,4565,5,0.0,335000000.0
Fisco Coin,FSCC,1.8088735851206486,20194.78302847,598624.34135522,0.0,0.0,-4.3776,4566,7,0.0,0.0
TON Token,TON,0.016680008555738163,20193.62419553,570224.91132844,0.0,0.0,0.1815,4567,4,0.0,5047558527.7
CasinoCoin,CSC,0.00019283187841560514,20148.25783268,599665.19008888,0.0,0.0,37.3916,4568,8,0.0,64994130519.0
CBFINU,CBFINU,8.764513801144914e-09,20061.7784995,615399.08349265,0.0,0.0,-62.9145,4569,2,0.0,1000000000000.0
REDANCOIN,REDAN,0.02599679974264924,19898.50693589,647974.47668367,0.0,0.0,-21.1856,4571,1,0.0,1000000000.0
Liquid KSM,LKSM,4.544024560932121,19913.35236419,645196.34511142,0.0,0.0,62.252,4570,3,0.0,0.0
FitMax,FITM,0.0005730940961123895,19777.17283468,607072.87934842,0.0,0.0,0.0,4572,4,0.0,200000000.0
BlockXpress,BX,0.0016689017989338876,19775.91604026,566596.35553619,0.0,0.0,45.7802,4573,3,0.0,2100000.0
Centcex,CENX,0.0007229806857083027,19721.5587145,632950.22665687,0.0,0.0,31.2434,4574,4,0.0,10000000000.0
Matrix,MATRIX,0.013806001988066887,19652.67235253,556479.07585886,0.0,0.0,0.0,4575,3,0.0,0.0
bitcci Cash,BITCCA,0.00012241731062686472,19627.67034877,637117.31788616,0.0,0.0,-15.5482,4576,5,0.0,100000000000.0
Octopus Protocol,OPS,0.0010424127466811626,19613.70976518,587318.3801794,0.0,0.0,45.3996,4577,6,0.0,150000000.0
Blossom,SAKURA,0.9479523060064823,19564.97736421,540527.18939022,0.0,0.0,0.0,4578,1,0.0,1000000.0
Pegaxy,PGX,0.004971185086442566,19496.2767539,648440.64440437,0.0,0.0,26.6229,4579,30,0.0,1000000000.0
Floki Musk,FLOKI,2.8102514232932406e-07,19488.78423142,562247.91892671,0.0,0.0,186.7268,4580,2,0.0,1000000000000.0
DeCredit,CDTC,0.0013823083853772942,19461.66201675,626506.53808676,0.0,0.0,26.9729,4581,4,0.0,300000000.0
Tempus,TEMP,0.03130939967468286,19419.03789705,611484.02186818,0.0,0.0,6.5831,4582,12,0.0,1000000000.0
